Seconds,Battery Voltage (V),ON/OFF
Switchoff Voltage = 980mV
38890,0.78,0
38895,0.78,0
38900,0.77,0
38905,0.79,0
38910,0.81,0
38915,0.77,0
38920,0.79,0
38925,0.81,0
38930,0.79,0
38935,0.8,0
38940,0.78,0
38945,0.8,0
38950,0.76,0
38955,0.78,0
38960,0.78,0
38965,0.76,0
38970,0.78,0
38975,0.79,0
38980,0.78,0
38985,0.78,0
38990,0.78,0
38995,0.78,0
39000,0.77,0
39005,0.78,0
39010,0.78,0
39015,0.77,0
39020,0.77,0
39025,0.79,0
39030,0.76,0
39035,0.79,0
39040,0.77,0
39045,0.77,0
39050,0.76,0
39055,0.76,0
39060,0.78,0
39065,0.78,0
39070,0.77,0
39075,0.77,0
39080,0.76,0
39085,0.77,0
39090,0.78,0
39095,0.78,0
39100,0.78,0
39105,0.8,0
39110,0.76,0
39115,0.78,0
39120,0.78,0
39125,0.77,0
39130,0.77,0
39135,0.77,0
39140,0.77,0
39145,0.77,0
39150,0.76,0
39155,0.77,0
39160,0.76,0
39165,0.76,0
39170,0.77,0
39175,0.77,0
39180,0.76,0
39185,0.76,0
39190,0.77,0
39195,0.8,0
39200,0.78,0
39205,0.77,0
39210,0.77,0
39215,0.77,0
39220,0.77,0
39225,0.79,0
39230,0.76,0
39235,0.77,0
39240,0.76,0
39245,0.76,0
39250,0.77,0
39255,0.78,0
39260,0.77,0
39265,0.76,0
39270,0.75,0
39275,0.77,0
39280,0.76,0
39285,0.76,0
39290,0.75,0
39295,0.77,0
39300,0.77,0
39305,0.77,0
39310,0.78,0
39315,0.77,0
39320,0.77,0
39325,0.76,0
39330,0.75,0
39335,0.76,0
39340,0.77,0
39345,0.77,0
39350,0.75,0
39355,0.76,0
39360,0.74,0
39365,0.75,0
39370,0.76,0
39375,0.76,0
39380,0.76,0
39385,0.77,0
39390,0.76,0
39395,0.76,0
39400,0.76,0
39405,0.76,0
39410,0.75,0
39415,0.77,0
39420,0.74,0
39425,0.75,0
39430,0.76,0
39435,0.74,0
39440,0.78,0
39445,0.77,0
39450,0.77,0
39455,0.75,0
39460,0.75,0
39465,0.76,0
39470,0.76,0
39475,0.75,0
39480,0.78,0
39485,0.76,0
39490,0.77,0
39495,0.76,0
39500,0.76,0
39505,0.76,0
39510,0.77,0
39515,0.76,0
39520,0.76,0
39525,0.77,0
39530,0.76,0
39535,0.78,0
39540,0.79,0
39545,0.74,0
39550,0.76,0
39555,0.74,0
39560,0.75,0
39565,0.75,0
39570,0.77,0
39575,0.74,0
39580,0.74,0
39585,0.74,0
39590,0.76,0
39595,0.77,0
39600,0.74,0
39605,0.75,0
39610,0.74,0
39615,0.74,0
39620,0.76,0
39625,0.74,0
39630,0.76,0
39635,0.75,0
39640,0.73,0
39645,0.76,0
39650,0.76,0
39655,0.75,0
39660,0.76,0
39665,0.74,0
39670,0.74,0
39675,0.76,0
39680,0.75,0
39685,0.73,0
39690,0.74,0
39695,0.73,0
39700,0.75,0
39705,0.74,0
39710,0.76,0
39715,0.74,0
39720,0.76,0
39725,0.73,0
39730,0.76,0
39735,0.74,0
39740,0.75,0
39745,0.74,0
39750,0.74,0
39755,0.74,0
39760,0.74,0
39765,0.74,0
39770,0.76,0
39775,0.74,0
39780,0.74,0
39785,0.76,0
39790,0.74,0
39795,0.75,0
39800,0.76,0
39805,0.73,0
39810,0.74,0
39815,0.74,0
39820,0.73,0
39825,0.74,0
39830,0.74,0
39835,0.74,0
39840,0.73,0
39845,0.73,0
39850,0.73,0
39855,0.73,0
39860,0.74,0
39865,0.73,0
39870,0.74,0
39875,0.74,0
39880,0.74,0
39885,0.74,0
39890,0.73,0
39895,0.74,0
39900,0.72,0
39905,0.75,0
39910,0.72,0
39915,0.74,0
39920,0.72,0
39925,0.72,0
39930,0.75,0
39935,0.72,0
39940,0.71,0
39945,0.72,0
39950,0.74,0
39955,0.73,0
39960,0.72,0
39965,0.72,0
39970,0.74,0
39975,0.73,0
39980,0.74,0
39985,0.76,0
39990,0.73,0
39995,0.7,0
40000,0.72,0
40005,0.74,0
40010,0.74,0
40015,0.72,0
40020,0.72,0
40025,0.71,0
40030,0.72,0
40035,0.7,0
40040,0.73,0
40045,0.75,0
40050,0.72,0
40055,0.73,0
40060,0.71,0
40065,0.74,0
40070,0.71,0
40075,0.72,0
40080,0.72,0
40085,0.73,0
40090,0.72,0
40095,0.72,0
40100,0.72,0
40105,0.71,0
40110,0.71,0
40115,0.72,0
40120,0.72,0
40125,0.73,0
40130,0.75,0
40135,0.73,0
40140,0.74,0
40145,0.73,0
40150,0.72,0
40155,0.71,0
40160,0.71,0
40165,0.73,0
40170,0.71,0
40175,0.72,0
40180,0.71,0
40185,0.73,0
40190,0.71,0
40195,0.74,0
40200,0.7,0
40205,0.7,0
40210,0.71,0
40215,0.71,0
40220,0.71,0
40225,0.71,0
40230,0.71,0
40235,0.71,0
40240,0.7,0
40245,0.71,0
40250,0.72,0
40255,0.72,0
40260,0.71,0
40265,0.71,0
40270,0.71,0
40275,0.71,0
40280,0.73,0
40285,0.71,0
40290,0.71,0
40295,0.73,0
40300,0.71,0
40305,0.71,0
40310,0.71,0
40315,0.72,0
40320,0.73,0
40325,0.72,0
40330,0.7,0
40335,0.7,0
40340,0.7,0
40345,0.72,0
40350,0.71,0
40355,0.73,0
40360,0.71,0
40365,0.71,0
40370,0.71,0
40375,0.72,0
40380,0.72,0
40385,0.71,0
40390,0.7,0
40395,0.72,0
40400,0.7,0
40405,0.73,0
40410,0.7,0
40415,0.71,0
40420,0.7,0
40425,0.7,0
40430,0.7,0
40435,0.73,0
40440,0.71,0
40445,0.71,0
40450,0.7,0
40455,0.71,0
40460,0.7,0
40465,0.71,0
40470,0.71,0
40475,0.68,0
40480,0.71,0
40485,0.7,0
40490,0.73,0
40495,0.7,0
40500,0.7,0
40505,0.69,0
40510,0.7,0
40515,0.68,0
40520,0.7,0
40525,0.7,0
40530,0.71,0
40535,0.7,0
40540,0.71,0
40545,0.69,0
40550,0.71,0
40555,0.68,0
40560,0.72,0
40565,0.69,0
40570,0.7,0
40575,0.7,0
40580,0.7,0
40585,0.71,0
40590,0.7,0
40595,0.71,0
40600,0.71,0
40605,0.7,0
40610,0.71,0
40615,0.69,0
40620,0.68,0
40625,0.7,0
40630,0.7,0
40635,0.7,0
40640,0.68,0
40645,0.68,0
40650,0.7,0
40655,0.71,0
40660,0.69,0
40665,0.71,0
40670,0.7,0
40675,0.7,0
40680,0.68,0
40685,0.7,0
40690,0.68,0
40695,0.7,0
40700,0.68,0
40705,0.68,0
40710,0.69,0
40715,0.68,0
40720,0.69,0
40725,0.67,0
40730,0.67,0
40735,0.7,0
40740,0.69,0
40745,0.68,0
40750,0.68,0
40755,0.68,0
40760,0.7,0
40765,0.67,0
40770,0.7,0
40775,0.69,0
40780,0.68,0
40785,0.67,0
40790,0.71,0
40795,0.73,0
40800,0.68,0
40805,0.7,0
40810,0.7,0
40815,0.68,0
40820,0.7,0
40825,0.68,0
40830,0.69,0
40835,0.7,0
40840,0.7,0
40845,0.68,0
40850,0.67,0
40855,0.68,0
40860,0.68,0
40865,0.67,0
40870,0.68,0
40875,0.69,0
40880,0.71,0
40885,0.7,0
40890,0.67,0
40895,0.71,0
40900,0.7,0
40905,0.67,0
40910,0.68,0
40915,0.69,0
40920,0.67,0
40925,0.7,0
40930,0.68,0
40935,0.67,0
40940,0.68,0
40945,0.68,0
40950,0.7,0
40955,0.68,0
40960,0.67,0
40965,0.68,0
40970,0.68,0
40975,0.67,0
40980,0.67,0
40985,0.68,0
40990,0.7,0
40995,0.67,0
41000,0.68,0
41005,0.68,0
41010,0.67,0
41015,0.68,0
41020,0.7,0
41025,0.67,0
41030,0.67,0
41035,0.67,0
41040,0.67,0
41045,0.68,0
41050,0.68,0
41055,0.67,0
41060,0.7,0
41065,0.68,0
41070,0.68,0
41075,0.67,0
41080,0.7,0
41085,0.69,0
41090,0.67,0
41095,0.67,0
41100,0.67,0
41105,0.69,0
41110,0.67,0
41115,0.68,0
41120,0.69,0
41125,0.67,0
41130,0.66,0
41135,0.67,0
41140,0.68,0
41145,0.67,0
41150,0.68,0
41155,0.68,0
41160,0.68,0
41165,0.67,0
41170,0.69,0
41175,0.68,0
41180,0.67,0
41185,0.68,0
41190,0.68,0
41195,0.67,0
41200,0.67,0
41205,0.67,0
41210,0.66,0
41215,0.67,0
41220,0.68,0
41225,0.67,0
41230,0.71,0
41235,0.71,0
41240,0.68,0
41245,0.67,0
41250,0.67,0
41255,0.67,0
41260,0.67,0
41265,0.66,0
41270,0.68,0
41275,0.67,0
41280,0.68,0
41285,0.65,0
41290,0.67,0
41295,0.67,0
41300,0.68,0
41305,0.67,0
41310,0.67,0
41315,0.68,0
41320,0.68,0
41325,0.66,0
41330,0.65,0
41335,0.66,0
41340,0.68,0
41345,0.69,0
41350,0.67,0
41355,0.67,0
41360,0.67,0
41365,0.66,0
41370,0.67,0
41375,0.7,0
41380,0.67,0
41385,0.67,0
41390,0.65,0
41395,0.66,0
41400,0.66,0
41405,0.67,0
41410,0.65,0
41415,0.67,0
41420,0.65,0
41425,0.66,0
41430,0.66,0
41435,0.65,0
41440,0.65,0
41445,0.66,0
41450,0.65,0
41455,0.65,0
41460,0.69,0
41465,0.66,0
41470,0.66,0
41475,0.66,0
41480,0.65,0
41485,0.67,0
41490,0.65,0
41495,0.65,0
41500,0.67,0
41505,0.67,0
41510,0.67,0
41515,0.66,0
41520,0.67,0
41525,0.68,0
41530,0.64,0
41535,0.65,0
41540,0.64,0
41545,0.65,0
41550,0.65,0
41555,0.65,0
41560,0.66,0
41565,0.65,0
41570,0.65,0
41575,0.65,0
41580,0.67,0
41585,0.66,0
41590,0.64,0
41595,0.64,0
41600,0.65,0
41605,0.66,0
41610,0.65,0
41615,0.65,0
41620,0.65,0
41625,0.68,0
41630,0.65,0
41635,0.65,0
41640,0.65,0
41645,0.66,0
41650,0.66,0
41655,0.64,0
41660,0.65,0
41665,0.67,0
41670,0.65,0
41675,0.64,0
41680,0.64,0
41685,0.64,0
41690,0.66,0
41695,0.64,0
41700,0.68,0
41705,0.65,0
41710,0.64,0
41715,0.67,0
41720,0.67,0
41725,0.64,0
41730,0.64,0
41735,0.64,0
41740,0.63,0
41745,0.67,0
41750,0.65,0
41755,0.65,0
41760,0.64,0
41765,0.65,0
41770,0.67,0
41775,0.64,0
41780,0.64,0
41785,0.66,0
41790,0.64,0
41795,0.64,0
41800,0.64,0
41805,0.65,0
41810,0.65,0
41815,0.64,0
41820,0.65,0
41825,0.63,0
41830,0.65,0
41835,0.65,0
41840,0.64,0
41845,0.66,0
41850,0.64,0
41855,0.64,0
41860,0.65,0
41865,0.63,0
41870,0.64,0
41875,0.64,0
41880,0.64,0
41885,0.64,0
41890,0.65,0
41895,0.65,0
41900,0.68,0
41905,0.63,0
41910,0.64,0
41915,0.62,0
41920,0.66,0
41925,0.63,0
41930,0.64,0
41935,0.64,0
41940,0.64,0
41945,0.68,0
41950,0.63,0
41955,0.67,0
41960,0.64,0
41965,0.64,0
41970,0.68,0
41975,0.63,0
41980,0.64,0
41985,0.67,0
41990,0.63,0
41995,0.63,0
42000,0.63,0
42005,0.63,0
42010,0.65,0
42015,0.63,0
42020,0.64,0
42025,0.64,0
42030,0.63,0
42035,0.63,0
42040,0.63,0
42045,0.66,0
42050,0.63,0
42055,0.64,0
42060,0.64,0
42065,0.63,0
42070,0.63,0
42075,0.65,0
42080,0.64,0
42085,0.64,0
42090,0.63,0
42095,0.63,0
42100,0.65,0
42105,0.63,0
42110,0.63,0
42115,0.63,0
42120,0.65,0
42125,0.63,0
42130,0.63,0
42135,0.64,0
42140,0.64,0
42145,0.63,0
42150,0.64,0
42155,0.66,0
42160,0.63,0
42165,0.63,0
42170,0.63,0
42175,0.63,0
42180,0.64,0
42185,0.64,0
42190,0.63,0
42195,0.63,0
42200,0.64,0
42205,0.61,0
42210,0.62,0
42215,0.63,0
42220,0.64,0
42225,0.63,0
42230,0.63,0
42235,0.64,0
42240,0.61,0
42245,0.62,0
42250,0.64,0
42255,0.63,0
42260,0.61,0
42265,0.62,0
42270,0.63,0
42275,0.63,0
42280,0.63,0
42285,0.63,0
42290,0.61,0
42295,0.66,0
42300,0.63,0
42305,0.62,0
42310,0.62,0
42315,0.62,0
42320,0.62,0
42325,0.62,0
42330,0.64,0
42335,0.61,0
42340,0.64,0
42345,0.61,0
42350,0.63,0
42355,0.62,0
42360,0.62,0
42365,0.63,0
42370,0.62,0
42375,0.64,0
42380,0.61,0
42385,0.62,0
42390,0.62,0
42395,0.61,0
42400,0.61,0
42405,0.63,0
42410,0.62,0
42415,0.61,0
42420,0.63,0
42425,0.64,0
42430,0.61,0
42435,0.63,0
42440,0.62,0
42445,0.63,0
42450,0.63,0
42455,0.6,0
42460,0.63,0
42465,0.65,0
42470,0.6,0
42475,0.62,0
42480,0.6,0
42485,0.63,0
42490,0.61,0
42495,0.61,0
42500,0.62,0
42505,0.62,0
42510,0.62,0
42515,0.62,0
42520,0.62,0
42525,0.63,0
42530,0.64,0
42535,0.62,0
42540,0.61,0
42545,0.61,0
42550,0.62,0
42555,0.61,0
42560,0.61,0
42565,0.63,0
42570,0.6,0
42575,0.6,0
42580,0.61,0
42585,0.6,0
42590,0.62,0
42595,0.62,0
42600,0.59,0
42605,0.63,0
42610,0.62,0
42615,0.62,0
42620,0.63,0
42625,0.59,0
42630,0.6,0
42635,0.61,0
42640,0.6,0
42645,0.62,0
42650,0.6,0
42655,0.62,0
42660,0.63,0
42665,0.61,0
42670,0.59,0
42675,0.6,0
42680,0.6,0
42685,0.59,0
42690,0.6,0
42695,0.6,0
42700,0.58,0
42705,0.61,0
42710,0.61,0
42715,0.61,0
42720,0.6,0
42725,0.61,0
42730,0.64,0
42735,0.61,0
42740,0.63,0
42745,0.63,0
42750,0.6,0
42755,0.61,0
42760,0.6,0
42765,0.6,0
42770,0.64,0
42775,0.61,0
42780,0.61,0
42785,0.6,0
42790,0.6,0
42795,0.6,0
42800,0.6,0
42805,0.61,0
42810,0.59,0
42815,0.6,0
42820,0.61,0
42825,0.59,0
42830,0.58,0
42835,0.6,0
42840,0.6,0
42845,0.62,0
42850,0.6,0
42855,0.61,0
42860,0.61,0
42865,0.59,0
42870,0.6,0
42875,0.6,0
42880,0.61,0
42885,0.6,0
42890,0.61,0
42895,0.6,0
42900,0.59,0
42905,0.6,0
42910,0.6,0
42915,0.62,0
42920,0.61,0
42925,0.58,0
42930,0.61,0
42935,0.6,0
42940,0.6,0
42945,0.58,0
42950,0.62,0
42955,0.58,0
42960,0.6,0
42965,0.59,0
42970,0.59,0
42975,0.6,0
42980,0.6,0
42985,0.6,0
42990,0.58,0
42995,0.61,0
43000,0.61,0
43005,0.62,0
43010,0.6,0
43015,0.6,0
43020,0.6,0
43025,0.58,0
43030,0.63,0
43035,0.62,0
43040,0.6,0
43045,0.61,0
43050,0.59,0
43055,0.61,0
43060,0.58,0
43065,0.6,0
43070,0.58,0
43075,0.6,0
43080,0.59,0
43085,0.61,0
43090,0.61,0
43095,0.61,0
43100,0.6,0
43105,0.6,0
43110,0.58,0
43115,0.61,0
43120,0.58,0
43125,0.6,0
43130,0.59,0
43135,0.59,0
43140,0.58,0
43145,0.58,0
43150,0.6,0
43155,0.59,0
43160,0.6,0
43165,0.59,0
43170,0.62,0
43175,0.61,0
43180,0.59,0
43185,0.59,0
43190,0.58,0
43195,0.59,0
43200,0.61,0
43205,0.62,0
43210,0.59,0
43215,0.6,0
43220,0.6,0
43225,0.58,0
43230,0.59,0
43235,0.63,0
43240,0.59,0
43245,0.59,0
43250,0.58,0
43255,0.6,0
43260,0.57,0
43265,0.6,0
43270,0.62,0
43275,0.61,0
43280,0.6,0
43285,0.6,0
43290,0.59,0
43295,0.59,0
43300,0.59,0
43305,0.58,0
43310,0.57,0
43315,0.61,0
43320,0.57,0
43325,0.58,0
43330,0.59,0
43335,0.58,0
43340,0.58,0
43345,0.63,0
43350,0.57,0
43355,0.6,0
43360,0.61,0
43365,0.6,0
43370,0.59,0
43375,0.58,0
43380,0.6,0
43385,0.6,0
43390,0.6,0
43395,0.58,0
43400,0.6,0
43405,0.6,0
43410,0.6,0
43415,0.61,0
43420,0.59,0
43425,0.58,0
43430,0.61,0
43435,0.6,0
43440,0.59,0
43445,0.58,0
43450,0.58,0
43455,0.59,0
43460,0.59,0
43465,0.63,0
43470,0.6,0
43475,0.63,0
43480,0.57,0
43485,0.6,0
43490,0.6,0
43495,0.6,0
43500,0.57,0
43505,0.6,0
43510,0.57,0
43515,0.6,0
43520,0.59,0
43525,0.58,0
43530,0.6,0
43535,0.59,0
43540,0.58,0
43545,0.59,0
43550,0.59,0
43555,0.59,0
43560,0.59,0
43565,0.6,0
43570,0.57,0
43575,0.59,0
43580,0.59,0
43585,0.6,0
43590,0.58,0
43595,0.57,0
43600,0.59,0
43605,0.58,0
43610,0.6,0
43615,0.6,0
43620,0.61,0
43625,0.58,0
43630,0.58,0
43635,0.6,0
43640,0.59,0
43645,0.57,0
43650,0.57,0
43655,0.59,0
43660,0.59,0
43665,0.57,0
43670,0.58,0
43675,0.58,0
43680,0.59,0
43685,0.58,0
43690,0.58,0
43695,0.58,0
43700,0.57,0
43705,0.6,0
43710,0.6,0
43715,0.57,0
43720,0.57,0
43725,0.58,0
43730,0.59,0
43735,0.61,0
43740,0.59,0
43745,0.62,0
43750,0.58,0
43755,0.58,0
43760,0.58,0
43765,0.59,0
43770,0.6,0
43775,0.6,0
43780,0.58,0
43785,0.59,0
43790,0.6,0
43795,0.61,0
43800,0.59,0
43805,0.56,0
43810,0.61,0
43815,0.56,0
43820,0.6,0
43825,0.6,0
43830,0.59,0
43835,0.57,0
43840,0.57,0
43845,0.6,0
43850,0.58,0
43855,0.58,0
43860,0.58,0
43865,0.58,0
43870,0.57,0
43875,0.56,0
43880,0.57,0
43885,0.58,0
43890,0.59,0
43895,0.6,0
43900,0.57,0
43905,0.6,0
43910,0.6,0
43915,0.6,0
43920,0.59,0
43925,0.62,0
43930,0.58,0
43935,0.59,0
43940,0.6,0
43945,0.62,0
43950,0.56,0
43955,0.61,0
43960,0.6,0
43965,0.58,0
43970,0.6,0
43975,0.61,0
43980,0.6,0
43985,0.6,0
43990,0.6,0
43995,0.61,0
44000,0.6,0
44005,0.61,0
44010,0.59,0
44015,0.58,0
44020,0.59,0
44025,0.61,0
44030,0.58,0
44035,0.61,0
44040,0.61,0
44045,0.6,0
44050,0.61,0
44055,0.6,0
44060,0.61,0
44065,0.61,0
44070,0.61,0
44075,0.62,0
44080,0.63,0
44085,0.61,0
44090,0.6,0
44095,0.59,0
44100,0.61,0
44105,0.66,0
44110,0.62,0
44115,0.61,0
44120,0.62,0
44125,0.63,0
44130,0.63,0
44135,0.64,0
44140,0.6,0
44145,0.6,0
44150,0.6,0
44155,0.63,0
44160,0.64,0
44165,0.63,0
44170,0.61,0
44175,0.62,0
44180,0.59,0
44185,0.61,0
44190,0.6,0
44195,0.59,0
44200,0.6,0
44205,0.64,0
44210,0.6,0
44215,0.61,0
44220,0.62,0
44225,0.61,0
44230,0.62,0
44235,0.59,0
44240,0.61,0
44245,0.6,0
44250,0.63,0
44255,0.64,0
44260,0.6,0
44265,0.62,0
44270,0.63,0
44275,0.62,0
44280,0.63,0
44285,0.61,0
44290,0.64,0
44295,0.59,0
44300,0.62,0
44305,0.59,0
44310,0.59,0
44315,0.62,0
44320,0.6,0
44325,0.64,0
44330,0.6,0
44335,0.59,0
44340,0.58,0
44345,0.64,0
44350,0.6,0
44355,0.6,0
44360,0.63,0
44365,0.58,0
44370,0.6,0
44375,0.6,0
44380,0.61,0
44385,0.59,0
44390,0.62,0
44395,0.58,0
44400,0.61,0
44405,0.61,0
44410,0.6,0
44415,0.6,0
44420,0.59,0
44425,0.6,0
44430,0.61,0
44435,0.61,0
44440,0.6,0
44445,0.6,0
44450,0.62,0
44455,0.61,0
44460,0.59,0
44465,0.6,0
44470,0.56,0
44475,0.59,0
44480,0.6,0
44485,0.61,0
44490,0.59,0
44495,0.61,0
44500,0.61,0
44505,0.6,0
44510,0.6,0
44515,0.58,0
44520,0.6,0
44525,0.63,0
44530,0.6,0
44535,0.59,0
44540,0.59,0
44545,0.61,0
44550,0.6,0
44555,0.6,0
44560,0.61,0
44565,0.6,0
44570,0.58,0
44575,0.6,0
44580,0.6,0
44585,0.6,0
44590,0.6,0
44595,0.59,0
44600,0.6,0
44605,0.59,0
44610,0.6,0
44615,0.6,0
44620,0.59,0
44625,0.58,0
44630,0.6,0
44635,0.6,0
44640,0.6,0
44645,0.6,0
44650,0.58,0
44655,0.57,0
44660,0.6,0
44665,0.59,0
44670,0.59,0
44675,0.59,0
44680,0.58,0
44685,0.6,0
44690,0.57,0
44695,0.59,0
44700,0.59,0
44705,0.6,0
44710,0.6,0
44715,0.6,0
44720,0.6,0
44725,0.6,0
44730,0.58,0
44735,0.57,0
44740,0.6,0
44745,0.58,0
44750,0.58,0
44755,0.56,0
44760,0.58,0
44765,0.58,0
44770,0.56,0
44775,0.58,0
44780,0.57,0
44785,0.58,0
44790,0.55,0
44795,0.6,0
44800,0.58,0
44805,0.58,0
44810,0.57,0
44815,0.58,0
44820,0.58,0
44825,0.57,0
44830,0.58,0
44835,0.58,0
44840,0.57,0
44845,0.57,0
44850,0.58,0
44855,0.61,0
44860,0.55,0
44865,0.6,0
44870,0.56,0
44875,0.56,0
44880,0.57,0
44885,0.58,0
44890,0.56,0
44895,0.58,0
44900,0.59,0
44905,0.55,0
44910,0.59,0
44915,0.56,0
44920,0.6,0
44925,0.56,0
44930,0.58,0
44935,0.6,0
44940,0.58,0
44945,0.59,0
44950,0.57,0
44955,0.56,0
44960,0.56,0
44965,0.58,0
44970,0.57,0
44975,0.57,0
44980,0.57,0
44985,0.57,0
44990,0.57,0
44995,0.57,0
45000,0.56,0
45005,0.56,0
45010,0.55,0
45015,0.56,0
45020,0.57,0
45025,0.56,0
45030,0.55,0
45035,0.55,0
45040,0.56,0
45045,0.56,0
45050,0.58,0
45055,0.61,0
45060,0.57,0
45065,0.56,0
45070,0.56,0
45075,0.55,0
45080,0.58,0
45085,0.55,0
45090,0.55,0
45095,0.55,0
45100,0.56,0
45105,0.55,0
45110,0.56,0
45115,0.57,0
45120,0.56,0
45125,0.56,0
45130,0.57,0
45135,0.54,0
45140,0.57,0
45145,0.55,0
45150,0.56,0
45155,0.55,0
45160,0.55,0
45165,0.55,0
45170,0.57,0
45175,0.56,0
45180,0.56,0
45185,0.55,0
45190,0.57,0
45195,0.55,0
45200,0.55,0
45205,0.58,0
45210,0.54,0
45215,0.56,0
45220,0.55,0
45225,0.56,0
45230,0.56,0
45235,0.53,0
45240,0.55,0
45245,0.54,0
45250,0.55,0
45255,0.54,0
45260,0.53,0
45265,0.54,0
45270,0.55,0
45275,0.53,0
45280,0.55,0
45285,0.54,0
45290,0.57,0
45295,0.55,0
45300,0.54,0
45305,0.53,0
45310,0.53,0
45315,0.58,0
45320,0.54,0
45325,0.54,0
45330,0.54,0
45335,0.54,0
45340,0.53,0
45345,0.55,0
45350,0.54,0
45355,0.53,0
45360,0.54,0
45365,0.52,0
45370,0.54,0
45375,0.54,0
45380,0.55,0
45385,0.54,0
45390,0.54,0
45395,0.55,0
45400,0.54,0
45405,0.53,0
45410,0.54,0
45415,0.54,0
45420,0.54,0
45425,0.54,0
45430,0.55,0
45435,0.54,0
45440,0.54,0
45445,0.54,0
45450,0.53,0
45455,0.54,0
45460,0.57,0
45465,0.55,0
45470,0.55,0
45475,0.54,0
45480,0.54,0
45485,0.55,0
45490,0.52,0
45495,0.54,0
45500,0.52,0
45505,0.55,0
45510,0.53,0
45515,0.53,0
45520,0.53,0
45525,0.53,0
45530,0.55,0
45535,0.53,0
45540,0.53,0
45545,0.54,0
45550,0.54,0
45555,0.57,0
45560,0.52,0
45565,0.54,0
45570,0.54,0
45575,0.56,0
45580,0.53,0
45585,0.51,0
45590,0.56,0
45595,0.54,0
45600,0.57,0
45605,0.53,0
45610,0.54,0
45615,0.53,0
45620,0.53,0
45625,0.52,0
45630,0.55,0
45635,0.52,0
45640,0.55,0
45645,0.53,0
45650,0.54,0
45655,0.53,0
45660,0.53,0
45665,0.53,0
45670,0.51,0
45675,0.52,0
45680,0.53,0
45685,0.54,0
45690,0.55,0
45695,0.52,0
45700,0.54,0
45705,0.52,0
45710,0.51,0
45715,0.53,0
45720,0.54,0
45725,0.54,0
45730,0.53,0
45735,0.52,0
45740,0.54,0
45745,0.53,0
45750,0.52,0
45755,0.52,0
45760,0.51,0
45765,0.52,0
45770,0.54,0
45775,0.52,0
45780,0.53,0
45785,0.52,0
45790,0.54,0
45795,0.52,0
45800,0.52,0
45805,0.54,0
45810,0.52,0
45815,0.5,0
45820,0.54,0
45825,0.51,0
45830,0.52,0
45835,0.52,0
45840,0.52,0
45845,0.52,0
45850,0.52,0
45855,0.54,0
45860,0.51,0
45865,0.53,0
45870,0.52,0
45875,0.53,0
45880,0.52,0
45885,0.51,0
45890,0.54,0
45895,0.52,0
45900,0.5,0
45905,0.52,0
45910,0.49,0
45915,0.52,0
45920,0.51,0
45925,0.51,0
45930,0.53,0
45935,0.51,0
45940,0.51,0
45945,0.5,0
45950,0.51,0
45955,0.5,0
45960,0.52,0
45965,0.52,0
45970,0.51,0
45975,0.52,0
45980,0.5,0
45985,0.5,0
45990,0.51,0
45995,0.51,0
46000,0.52,0
46005,0.51,0
46010,0.52,0
46015,0.51,0
46020,0.52,0
46025,0.49,0
46030,0.51,0
46035,0.52,0
46040,0.51,0
46045,0.51,0
46050,0.49,0
46055,0.51,0
46060,0.51,0
46065,0.5,0
46070,0.5,0
46075,0.51,0
46080,0.5,0
46085,0.54,0
46090,0.51,0
46095,0.5,0
46100,0.52,0
46105,0.5,0
46110,0.49,0
46115,0.51,0
46120,0.53,0
46125,0.49,0
46130,0.53,0
46135,0.52,0
46140,0.51,0
46145,0.5,0
46150,0.5,0
46155,0.51,0
46160,0.5,0
46165,0.5,0
46170,0.51,0
46175,0.5,0
46180,0.5,0
46185,0.51,0
46190,0.49,0
46195,0.51,0
46200,0.51,0
46205,0.49,0
46210,0.49,0
46215,0.5,0
46220,0.49,0
46225,0.48,0
46230,0.5,0
46235,0.49,0
46240,0.51,0
46245,0.5,0
46250,0.49,0
46255,0.5,0
46260,0.5,0
46265,0.52,0
46270,0.5,0
46275,0.51,0
46280,0.51,0
46285,0.49,0
46290,0.49,0
46295,0.51,0
46300,0.49,0
46305,0.5,0
46310,0.49,0
46315,0.49,0
46320,0.5,0
46325,0.52,0
46330,0.51,0
46335,0.49,0
46340,0.49,0
46345,0.51,0
46350,0.5,0
46355,0.52,0
46360,0.5,0
46365,0.51,0
46370,0.49,0
46375,0.5,0
46380,0.49,0
46385,0.5,0
46390,0.49,0
46395,0.51,0
46400,0.49,0
46405,0.5,0
46410,0.51,0
46415,0.49,0
46420,0.49,0
46425,0.49,0
46430,0.5,0
46435,0.51,0
46440,0.49,0
46445,0.49,0
46450,0.48,0
46455,0.48,0
46460,0.5,0
46465,0.52,0
46470,0.52,0
46475,0.49,0
46480,0.51,0
46485,0.49,0
46490,0.49,0
46495,0.48,0
46500,0.51,0
46505,0.48,0
46510,0.5,0
46515,0.49,0
46520,0.48,0
46525,0.49,0
46530,0.51,0
46535,0.52,0
46540,0.49,0
46545,0.5,0
46550,0.49,0
46555,0.49,0
46560,0.5,0
46565,0.48,0
46570,0.49,0
46575,0.5,0
46580,0.48,0
46585,0.49,0
46590,0.49,0
46595,0.49,0
46600,0.51,0
46605,0.49,0
46610,0.49,0
46615,0.48,0
46620,0.48,0
46625,0.48,0
46630,0.5,0
46635,0.48,0
46640,0.5,0
